Code,PageURL,CandidateURL,DiscoveredVia,SourceFilename,IsWPThumbnail,ParentOriginalURL,HTTPStatus,MIMEType,Bytes,Width,Height,LongSide,SHA256,DuplicateOfURL,DuplicateHashGroupSize,Classification,ClassificationReason,VisualInspection,LocalPath,DownloadError,SelectedRole,SelectedPath,SelectedSHA256,ExactBytesPreserved,CodeProposedMainURL,CodeProposedGalleryURLs,CodeMaxCleanResolution,CodeSelectedCount,CodeRejectedCount,CodeRecommendation
GL316,https://theone.vn/san-pham/ghe-gl316,https://theone.vn/wp-content/uploads/2022/12/theonevn-GL316_2-150x150.jpg,html.regex,theonevn-GL316_2-150x150.jpg,true,https://theone.vn/wp-content/uploads/2022/12/theonevn-GL316_2.jpg,200,image/jpeg,3747,150,150,150,5387cec3386cf47ff90af0d523660b6b268908379ca05a67673ee19f5a4d8eef,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL316/062_theonevn-GL316_2-150x150.jpg,,,,,false,,,NONE,0,19,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL316,https://theone.vn/san-pham/ghe-gl316,https://theone.vn/wp-content/uploads/2022/12/theonevn-GL316_2-500x500.jpg,html.regex,theonevn-GL316_2-500x500.jpg,true,https://theone.vn/wp-content/uploads/2022/12/theonevn-GL316_2.jpg,200,image/jpeg,18264,500,500,500,fc0c1a9b2bf2cd71e3055903f67a1d941b10dbca6fc26c087f3d7ee5860128e5,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL316/063_theonevn-GL316_2-500x500.jpg,,,,,false,,,NONE,0,19,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL316,https://theone.vn/san-pham/ghe-gl316,https://theone.vn/wp-content/uploads/2022/12/theonevn-GL316_2-100x100.jpg,html.regex,theonevn-GL316_2-100x100.jpg,true,https://theone.vn/wp-content/uploads/2022/12/theonevn-GL316_2.jpg,200,image/jpeg,2420,100,100,100,e9b3dc6ebe570623e47a158950dc28d55e4db61b9669f62d8bb3b76469b36047,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL316/064_theonevn-GL316_2-100x100.jpg,,,,,false,,,NONE,0,19,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL316,https://theone.vn/san-pham/ghe-gl316,https://theone.vn/wp-content/uploads/2022/12/theone-800-GL316.jpg,html.regex,theone-800-GL316.jpg,false,,200,image/jpeg,101960,800,500,800,1d62074bda94e07ceba6e2ed69b66aebf46836d044aad5f62852e805c3e72fd1,,1,SUPPLIER_LOGO,Branded marketing collage visibly contains THEONE.VN identity and/or phone number; diagonal watermark also present.,VISUAL_INSPECTED,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL316/065_theone-800-GL316.jpg,,,,,false,,,NONE,0,19,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL316,https://theone.vn/san-pham/ghe-gl316,https://theone.vn/wp-content/uploads/2022/12/theone-800-GL316-300x188.jpg,html.regex,theone-800-GL316-300x188.jpg,true,https://theone.vn/wp-content/uploads/2022/12/theone-800-GL316.jpg,200,image/jpeg,13409,300,188,300,3de75a587bbd51c5954a654bae2f2b685a44c93c9912c502f939f5ad1f5688f6,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL316/066_theone-800-GL316-300x188.jpg,,,,,false,,,NONE,0,19,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL316,https://theone.vn/san-pham/ghe-gl316,https://theone.vn/wp-content/uploads/2022/12/theone-800-GL316-768x480.jpg,html.regex,theone-800-GL316-768x480.jpg,true,https://theone.vn/wp-content/uploads/2022/12/theone-800-GL316.jpg,200,image/jpeg,47849,768,480,768,2d5192e3b15374dc61bac393d968d163eb1a98c95c3e9a7be2f2515163e29499,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL316/067_theone-800-GL316-768x480.jpg,,,,,false,,,NONE,0,19,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL316,https://theone.vn/san-pham/ghe-gl316,https://theone.vn/wp-content/uploads/2022/12/theone-800-GL316-500x313.jpg,html.regex,theone-800-GL316-500x313.jpg,true,https://theone.vn/wp-content/uploads/2022/12/theone-800-GL316.jpg,200,image/jpeg,26661,500,313,500,e49acf366b9e01d6254420fbabee1f301c1c934b5ad12a4096c24c679f1efcdc,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL316/068_theone-800-GL316-500x313.jpg,,,,,false,,,NONE,0,19,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL317,https://theone.vn/san-pham/ghe-gl317,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL317-1DP01.jpg,html.regex,theonevn-GL317-1DP01.jpg,false,,200,image/jpeg,39287,580,580,580,e1f1615f6b7807456dba3593ccbf4d107396b1f1f0f8c8b092ebfacbf010c244,,1,WATERMARK,"Exact product image, but repeated diagonal theone.vn watermark is visibly embedded in the pixels.",VISUAL_INSPECTED,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL317/069_theonevn-GL317-1DP01.jpg,,,,,false,,,NONE,0,9,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL317,https://theone.vn/san-pham/ghe-gl317,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL317-1DP01-300x300.jpg,html.regex,theonevn-GL317-1DP01-300x300.jpg,true,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL317-1DP01.jpg,200,image/jpeg,8474,300,300,300,ec7f19c72fbef0ac3a94da7bec069f95d7e65e71bf2512711405c73fbd5f9224,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL317/070_theonevn-GL317-1DP01-300x300.jpg,,,,,false,,,NONE,0,9,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL317,https://theone.vn/san-pham/ghe-gl317,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL317-1DP01-150x150.jpg,html.regex,theonevn-GL317-1DP01-150x150.jpg,true,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL317-1DP01.jpg,200,image/jpeg,3570,150,150,150,5f0225212bde684029ad459435efd1e3cb6fc976291f62e69932419f37bf1c8d,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL317/071_theonevn-GL317-1DP01-150x150.jpg,,,,,false,,,NONE,0,9,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL317,https://theone.vn/san-pham/ghe-gl317,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL317-1DP01-500x500.jpg,html.regex,theonevn-GL317-1DP01-500x500.jpg,true,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL317-1DP01.jpg,200,image/jpeg,17516,500,500,500,d045d1f841a04bb56259df371aa9a7bd3619f0c5144cb20a4d7f2b29a4434297,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL317/072_theonevn-GL317-1DP01-500x500.jpg,,,,,false,,,NONE,0,9,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL317,https://theone.vn/san-pham/ghe-gl317,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL317-1DP01-100x100.jpg,html.regex,theonevn-GL317-1DP01-100x100.jpg,true,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL317-1DP01.jpg,200,image/jpeg,2292,100,100,100,d07c73cf481dc09f1d068315121d8ba99bde4f379ba1bc1c3b365d83d5a56a58,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL317/073_theonevn-GL317-1DP01-100x100.jpg,,,,,false,,,NONE,0,9,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL317,https://theone.vn/san-pham/ghe-gl317,https://theone.vn/wp-content/uploads/2024/03/theone-800-GL317-1DP01.jpg,html.regex,theone-800-GL317-1DP01.jpg,false,,200,image/jpeg,75315,800,500,800,28297d09d14926f81e16ddd0ac2b2f655d1d13aafcd11e6696e6a2760d856467,,1,SUPPLIER_LOGO,Branded marketing collage visibly contains THEONE.VN identity and/or phone number; diagonal watermark also present.,VISUAL_INSPECTED,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL317/074_theone-800-GL317-1DP01.jpg,,,,,false,,,NONE,0,9,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL317,https://theone.vn/san-pham/ghe-gl317,https://theone.vn/wp-content/uploads/2024/03/theone-800-GL317-1DP01-300x188.jpg,html.regex,theone-800-GL317-1DP01-300x188.jpg,true,https://theone.vn/wp-content/uploads/2024/03/theone-800-GL317-1DP01.jpg,200,image/jpeg,9425,300,188,300,96901f4bbb3988d79369aaf6a39d79ce38a39827df4b73aeaec2d855122cc2ae,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL317/075_theone-800-GL317-1DP01-300x188.jpg,,,,,false,,,NONE,0,9,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL317,https://theone.vn/san-pham/ghe-gl317,https://theone.vn/wp-content/uploads/2024/03/theone-800-GL317-1DP01-768x480.jpg,html.regex,theone-800-GL317-1DP01-768x480.jpg,true,https://theone.vn/wp-content/uploads/2024/03/theone-800-GL317-1DP01.jpg,200,image/jpeg,34395,768,480,768,f2b2cb97320eca66d9293d97536be405df3ca19f474777c7131e75a4bebaa7a5,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL317/076_theone-800-GL317-1DP01-768x480.jpg,,,,,false,,,NONE,0,9,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL317,https://theone.vn/san-pham/ghe-gl317,https://theone.vn/wp-content/uploads/2024/03/theone-800-GL317-1DP01-500x313.jpg,html.regex,theone-800-GL317-1DP01-500x313.jpg,true,https://theone.vn/wp-content/uploads/2024/03/theone-800-GL317-1DP01.jpg,200,image/jpeg,18917,500,313,500,354959e58fa6c53cfeb5d816c8f42c62b68d486b73b514a16dbf8d13d4e5ead2,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL317/077_theone-800-GL317-1DP01-500x313.jpg,,,,,false,,,NONE,0,9,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL320,https://theone.vn/san-pham/ghe-gl320,https://theone.vn/wp-content/uploads/2020/08/GL320-1.jpg,html.regex,GL320-1.jpg,false,,200,image/jpeg,53281,580,580,580,e52435247865baad6ec73dc941a8624b75b35728f2c6e34a86556d7330da55ee,,1,LOW_RES_EXACT,"Visually clean exact-code original, but maximum edge is only 580px (below the 1000px package target).",VISUAL_INSPECTED,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL320/078_GL320-1.jpg,,MAIN,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/selected/GL320/main__GL320-1.jpg,e52435247865baad6ec73dc941a8624b75b35728f2c6e34a86556d7330da55ee,true,https://theone.vn/wp-content/uploads/2020/08/GL320-1.jpg,,580x580,1,4,USE_PROVISIONALLY_WITH_LOW_RES_DISCLOSURE; exact clean original only 580x580; never upscale.
GL320,https://theone.vn/san-pham/ghe-gl320,https://theone.vn/wp-content/uploads/2020/08/GL320-1-300x300.jpg,html.regex,GL320-1-300x300.jpg,true,https://theone.vn/wp-content/uploads/2020/08/GL320-1.jpg,200,image/jpeg,9833,300,300,300,1e8e99e4f816ee49d569817f66c0166736d14abb0adffcf3f74ae57f893d92dc,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL320/079_GL320-1-300x300.jpg,,,,,false,https://theone.vn/wp-content/uploads/2020/08/GL320-1.jpg,,580x580,1,4,USE_PROVISIONALLY_WITH_LOW_RES_DISCLOSURE; exact clean original only 580x580; never upscale.
GL320,https://theone.vn/san-pham/ghe-gl320,https://theone.vn/wp-content/uploads/2020/08/GL320-1-150x150.jpg,html.regex,GL320-1-150x150.jpg,true,https://theone.vn/wp-content/uploads/2020/08/GL320-1.jpg,200,image/jpeg,4045,150,150,150,0add7e8d8fadf0d1b5af2a04ad0a0a2fc17f6ee8f57245c059dc6e633396bc2e,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL320/080_GL320-1-150x150.jpg,,,,,false,https://theone.vn/wp-content/uploads/2020/08/GL320-1.jpg,,580x580,1,4,USE_PROVISIONALLY_WITH_LOW_RES_DISCLOSURE; exact clean original only 580x580; never upscale.
GL320,https://theone.vn/san-pham/ghe-gl320,https://theone.vn/wp-content/uploads/2020/08/GL320-1-500x500.jpg,html.regex,GL320-1-500x500.jpg,true,https://theone.vn/wp-content/uploads/2020/08/GL320-1.jpg,200,image/jpeg,20759,500,500,500,b4e46cdebeacf5dbb872e8ee1a849b0eca5c620be617ec3057a7addafaaad7e9,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL320/081_GL320-1-500x500.jpg,,,,,false,https://theone.vn/wp-content/uploads/2020/08/GL320-1.jpg,,580x580,1,4,USE_PROVISIONALLY_WITH_LOW_RES_DISCLOSURE; exact clean original only 580x580; never upscale.
GL320,https://theone.vn/san-pham/ghe-gl320,https://theone.vn/wp-content/uploads/2020/08/GL320-1-100x100.jpg,html.regex,GL320-1-100x100.jpg,true,https://theone.vn/wp-content/uploads/2020/08/GL320-1.jpg,200,image/jpeg,2538,100,100,100,d14594d5195420c1ee4a262db55c7dc6b3b78d501f1af1e90fe270daddf3eba0,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL320/082_GL320-1-100x100.jpg,,,,,false,https://theone.vn/wp-content/uploads/2020/08/GL320-1.jpg,,580x580,1,4,USE_PROVISIONALLY_WITH_LOW_RES_DISCLOSURE; exact clean original only 580x580; never upscale.
GL321,https://theone.vn/san-pham/ghe-gl321,https://theone.vn/wp-content/uploads/2020/08/GL321-1.jpg,html.regex,GL321-1.jpg,false,,200,image/jpeg,29407,580,580,580,775ed6d072b738cb2d9bac106e18b9e1244e10b0e540824825d1946a7bc49b7a,,1,LOW_RES_EXACT,"Visually clean exact-code original, but maximum edge is only 580px (below the 1000px package target).",VISUAL_INSPECTED,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL321/083_GL321-1.jpg,,MAIN,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/selected/GL321/main__GL321-1.jpg,775ed6d072b738cb2d9bac106e18b9e1244e10b0e540824825d1946a7bc49b7a,true,https://theone.vn/wp-content/uploads/2020/08/GL321-1.jpg,,580x580,1,4,USE_PROVISIONALLY_WITH_LOW_RES_DISCLOSURE; exact clean original only 580x580; never upscale.
GL321,https://theone.vn/san-pham/ghe-gl321,https://theone.vn/wp-content/uploads/2020/08/GL321-1-300x300.jpg,html.regex,GL321-1-300x300.jpg,true,https://theone.vn/wp-content/uploads/2020/08/GL321-1.jpg,200,image/jpeg,9197,300,300,300,1af86401a9e7b86fac1d670b82757db105b832a4fe536db4ee8bd0b1e92b196c,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL321/084_GL321-1-300x300.jpg,,,,,false,https://theone.vn/wp-content/uploads/2020/08/GL321-1.jpg,,580x580,1,4,USE_PROVISIONALLY_WITH_LOW_RES_DISCLOSURE; exact clean original only 580x580; never upscale.
GL321,https://theone.vn/san-pham/ghe-gl321,https://theone.vn/wp-content/uploads/2020/08/GL321-1-150x150.jpg,html.regex,GL321-1-150x150.jpg,true,https://theone.vn/wp-content/uploads/2020/08/GL321-1.jpg,200,image/jpeg,3817,150,150,150,d06fddce5396b7101771dc18cdefea42419c7e6075946022100d75042eaba977,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL321/085_GL321-1-150x150.jpg,,,,,false,https://theone.vn/wp-content/uploads/2020/08/GL321-1.jpg,,580x580,1,4,USE_PROVISIONALLY_WITH_LOW_RES_DISCLOSURE; exact clean original only 580x580; never upscale.
GL321,https://theone.vn/san-pham/ghe-gl321,https://theone.vn/wp-content/uploads/2020/08/GL321-1-500x500.jpg,html.regex,GL321-1-500x500.jpg,true,https://theone.vn/wp-content/uploads/2020/08/GL321-1.jpg,200,image/jpeg,20109,500,500,500,e9042341698bdf672b61b3187a37df9bccda19b17bdb577b652f0dc17da1041c,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL321/086_GL321-1-500x500.jpg,,,,,false,https://theone.vn/wp-content/uploads/2020/08/GL321-1.jpg,,580x580,1,4,USE_PROVISIONALLY_WITH_LOW_RES_DISCLOSURE; exact clean original only 580x580; never upscale.
GL321,https://theone.vn/san-pham/ghe-gl321,https://theone.vn/wp-content/uploads/2020/08/GL321-1-100x100.jpg,html.regex,GL321-1-100x100.jpg,true,https://theone.vn/wp-content/uploads/2020/08/GL321-1.jpg,200,image/jpeg,2548,100,100,100,95fd4111f95d241c35b1efee151d56a61a719c0e7a1bf0b8a801763d38069bc9,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL321/087_GL321-1-100x100.jpg,,,,,false,https://theone.vn/wp-content/uploads/2020/08/GL321-1.jpg,,580x580,1,4,USE_PROVISIONALLY_WITH_LOW_RES_DISCLOSURE; exact clean original only 580x580; never upscale.
GL322,https://theone.vn/san-pham/ghe-gl322,https://theone.vn/wp-content/uploads/2020/08/GL322.jpg,html.regex,GL322.jpg,false,,200,image/jpeg,35423,580,580,580,eb2e591ebf38b6a9db08185b91b3108b30cf53ae8b91ec4a0dd9d496877ccfe9,,1,LOW_RES_EXACT,"Visually clean exact-code original, but maximum edge is only 580px (below the 1000px package target).",VISUAL_INSPECTED,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL322/088_GL322.jpg,,MAIN,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/selected/GL322/main__GL322.jpg,eb2e591ebf38b6a9db08185b91b3108b30cf53ae8b91ec4a0dd9d496877ccfe9,true,https://theone.vn/wp-content/uploads/2020/08/GL322.jpg,,580x580,1,5,USE_PROVISIONALLY_WITH_LOW_RES_DISCLOSURE; exact clean original only 580x580; never upscale.
GL322,https://theone.vn/san-pham/ghe-gl322,https://theone.vn/wp-content/uploads/2020/08/GL322-300x300.jpg,html.regex,GL322-300x300.jpg,true,https://theone.vn/wp-content/uploads/2020/08/GL322.jpg,200,image/jpeg,10384,300,300,300,406e08f9134f1212c13b3b2e0b14e38deb4f22d09c692dd938affecd31ce6a1d,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL322/089_GL322-300x300.jpg,,,,,false,https://theone.vn/wp-content/uploads/2020/08/GL322.jpg,,580x580,1,5,USE_PROVISIONALLY_WITH_LOW_RES_DISCLOSURE; exact clean original only 580x580; never upscale.
GL322,https://theone.vn/san-pham/ghe-gl322,https://theone.vn/wp-content/uploads/2020/08/GL322-150x150.jpg,html.regex,GL322-150x150.jpg,true,https://theone.vn/wp-content/uploads/2020/08/GL322.jpg,200,image/jpeg,4175,150,150,150,be21b3c5f099c809a5a5f4d13258b4f394bd98c062b2e8fecbd85ec56e11ca20,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL322/090_GL322-150x150.jpg,,,,,false,https://theone.vn/wp-content/uploads/2020/08/GL322.jpg,,580x580,1,5,USE_PROVISIONALLY_WITH_LOW_RES_DISCLOSURE; exact clean original only 580x580; never upscale.
GL322,https://theone.vn/san-pham/ghe-gl322,https://theone.vn/wp-content/uploads/2020/08/GL322-500x500.jpg,html.regex,GL322-500x500.jpg,true,https://theone.vn/wp-content/uploads/2020/08/GL322.jpg,200,image/jpeg,22761,500,500,500,d6a721dfc677ef77fe02559516cda92a27cfb978abab2aa643cf354f87c71f37,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL322/091_GL322-500x500.jpg,,,,,false,https://theone.vn/wp-content/uploads/2020/08/GL322.jpg,,580x580,1,5,USE_PROVISIONALLY_WITH_LOW_RES_DISCLOSURE; exact clean original only 580x580; never upscale.
GL322,https://theone.vn/san-pham/ghe-gl322,https://theone.vn/wp-content/uploads/2020/08/GL322-100x100.jpg,html.regex,GL322-100x100.jpg,true,https://theone.vn/wp-content/uploads/2020/08/GL322.jpg,200,image/jpeg,2679,100,100,100,1e0d5f6393ee38bea4dd6cd607e33a0fbf08f38e8f887d3f9a176cf2600a68dc,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL322/092_GL322-100x100.jpg,,,,,false,https://theone.vn/wp-content/uploads/2020/08/GL322.jpg,,580x580,1,5,USE_PROVISIONALLY_WITH_LOW_RES_DISCLOSURE; exact clean original only 580x580; never upscale.
GL322,https://theone.vn/san-pham/ghe-gl322,"https://theone.vn/wp-content/uploads/2020/08/GL322.jpg&quot;,&quot;srcset&quot;:&quot;https://theone.vn/wp-content/uploads/2020/08/GL322.jpg",html.regex,GL322.jpg,false,,,,0,0,0,0,,,,REJECT,Malformed HTML-regex URL containing encoded quote payload; not a real attachment URL.,NOT_APPLICABLE,,MALFORMED_HTML_REGEX_URL,,,,false,https://theone.vn/wp-content/uploads/2020/08/GL322.jpg,,580x580,1,5,USE_PROVISIONALLY_WITH_LOW_RES_DISCLOSURE; exact clean original only 580x580; never upscale.
GL323,https://theone.vn/san-pham/ghe-gl323,https://theone.vn/wp-content/uploads/2020/08/GL323.jpg,html.regex,GL323.jpg,false,,200,image/jpeg,37352,580,580,580,1ccda0439fb2ea24035b9824836a4d1c10fb4e7ee9d99c27636398aae736bad0,,1,LOW_RES_EXACT,"Visually clean exact-code original, but maximum edge is only 580px (below the 1000px package target).",VISUAL_INSPECTED,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL323/094_GL323.jpg,,MAIN,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/selected/GL323/main__GL323.jpg,1ccda0439fb2ea24035b9824836a4d1c10fb4e7ee9d99c27636398aae736bad0,true,https://theone.vn/wp-content/uploads/2020/08/GL323.jpg,,580x580,1,4,USE_PROVISIONALLY_WITH_LOW_RES_DISCLOSURE; exact clean original only 580x580; never upscale.
